NAME	DESCRIPTION	SMARTA_GITR_KO_1_htsqct	SMARTA_GITR_KO_2_htsqct	SMARTA_GITR_KO_3_htsqct	SMARTA_GITR_WT_1_htsqct	SMARTA_GITR_WT_2_htsqct	SMARTA_GITR_WT_3_htsqct
0610007P14Rik	0610007P14Rik	49.4189399277798	43.070303768845	48.3568245175761	46.137784014354	49.7693966893576	49.4093376988058
0610009O20Rik	0610009O20Rik	29.5687560924818	39.8883959845037	30.697418233528	34.475401948846	30.3016808047124	31.8037116222198
0610010K14Rik	0610010K14Rik	42.4215679026075	45.3358221112961	37.1776974401012	39.000298454632	37.2922340050642	36.2180254918623
0610011F06Rik	0610011F06Rik	22.2069376076651	29.7317463368859	20.7317298919453	19.9580256594491	21.1387644584345	18.3542524053558
0610012G03Rik	0610012G03Rik	16.9346121581428	23.291564981379	14.2772685308167	15.1907239837103	14.3153161154615	14.3013443496021
0610030E20Rik	0610030E20Rik	92.642290041605	83.213252376096	99.1663443523812	93.8377346795152	93.7736757991421	90.5321563791598
0610031J06Rik	0610031J06Rik	117.570427881282	145.120450228242	114.760323000868	114.199768955552	114.801037019324	112.216505212492
0610037L13Rik	0610037L13Rik	20.9921160755171	16.3422783803774	15.5423429575979	18.5035946397322	16.4598284518245	19.1286934351176
1110002L01Rik	1110002L01Rik	17.5663193548598	18.8623493455758	19.7764696104983	19.4193475039984	19.3006110272662	17.7605142825383
1110004E09Rik	1110004E09Rik	18.0765443983619	20.1096571970376	20.7575477373899	18.341991193097	18.2422802638664	18.018661292459
1110004F10Rik	1110004F10Rik	94.3187437559692	86.1151522754154	97.5140022439322	99.1975823262498	93.0774055600632	97.7086432549529
1110008F13Rik	1110008F13Rik	90.6742791595252	103.882925343178	83.7530906220058	85.084214653441	87.1451831231112	81.9358609488033
1110008L16Rik	1110008L16Rik	11.4679152634769	11.2257706631564	10.6111344776956	9.56153725925025	11.8087432547776	12.7782769910705
1110008P14Rik	1110008P14Rik	26.7017772766126	40.5502328036467	24.2429568723994	24.5906577963253	22.6427081748448	23.5688220057522
1110012L19Rik	1110012L19Rik	14.3591905099891	11.4294127613543	14.0190900763715	11.7970516043707	13.0898804946827	11.6166154464277
1110037F02Rik	1110037F02Rik	155.108413224654	135.905645284789	157.953578429541	162.222926513984	162.620877039261	160.696513675583
1110038B12Rik	1110038B12Rik	18.1494336902908	30.953598926073	19.9055588377209	16.6720889111997	18.1308770256137	20.4710578867048
1110038F14Rik	1110038F14Rik	28.7912703119071	28.968088468644	24.7076780904006	24.2943848108274	23.1997243661079	23.3881190988078
1110057K04Rik	1110057K04Rik	62.7333839201217	61.2708162952778	59.6650408222736	58.2041746964501	60.82616808593	59.4512563847177
1110059E24Rik	1110059E24Rik	16.7888335742851	12.7530863996403	18.1757631929384	17.3454366055131	16.6547841187665	20.3419843817445
1110059G10Rik	1110059G10Rik	18.027951537076	16.2659125935532	17.0139601479352	17.0222297122427	17.5738608343507	17.4507378706336
1190002F15Rik	1190002F15Rik	17.6878015080746	18.7859835587516	18.3306702656055	16.9683618966976	13.9811064007037	15.540449997221
1190002N15Rik	1190002N15Rik	30.054684705341	20.8733150652795	30.2068791700823	33.4249795457171	32.3347899028227	35.2628815551561
1200014J11Rik	1200014J11Rik	77.4327244591123	66.081860865202	87.0061391480147	83.5489819104065	84.3879529763589	82.5812284736049
1300002E11Rik	1300002E11Rik	25.6084378976794	20.7205834916311	25.8952989808483	26.2874939859951	28.07361603966	26.1244774039663
